280
259	228.0	125.0
260	220.0	125.0
261	212.0	117.0
262	204.0	109.0
263	196.0	101.0
264	188.0	93.0
265	180.0	93.0
266	180.0	101.0
267	180.0	109.0
268	180.0	117.0
269	180.0	125.0
270	196.0	145.0
271	204.0	145.0
272	212.0	145.0
273	220.0	145.0
274	228.0	145.0
275	236.0	145.0
276	246.0	141.0
277	252.0	125.0
278	260.0	129.0
279	280.0	133.0
37	36	8.0
38	37	8.0
38	39	8.0
38	34	8.94427190999916
34	35	8.0
39	40	8.0
41	40	8.0
42	41	8.0
59	42	8.0
60	59	8.0
117	60	8.0
116	117	8.0
116	114	8.0
113	114	8.0
113	112	8.0
110	113	8.0
109	110	8.0
112	86	8.0
107	103	8.0
83	86	8.0
84	83	8.0
85	84	8.246211251235321
83	82	8.0
85	115	8.0
103	104	8.0
82	81	8.0
84	64	8.0
64	63	8.0
102	103	8.0
64	65	8.0
63	62	8.246211251235321
104	105	8.0
66	65	11.313708498984761
82	87	8.246211251235321
61	62	8.0
62	58	14.0
102	101	8.0
66	69	8.0
81	80	8.0
58	57	8.0
105	106	8.0
58	43	8.0
105	172	8.0
69	70	8.0
43	44	8.0
101	100	8.0
100	99	8.0
43	56	8.0
100	168	8.94427190999916
168	169	8.94427190999916
70	71	8.0
89	90	8.0
56	55	8.0
80	79	8.0
169	170	8.0
88	108	8.0
167	168	14.422205101855956
167	166	8.0
90	91	8.0
71	72	8.0
87	111	8.0
165	166	12.0
72	73	8.0
54	55	8.0
45	54	8.0
73	74	8.0
74	76	8.0
76	77	8.0
45	46	8.0
46	47	8.0
47	52	8.0
47	48	8.0
48	49	8.0
48	51	8.0
75	74	8.0
54	53	8.0
164	165	14.422205101855956
163	164	8.0
92	97	8.0
92	93	8.0
93	96	8.0
93	94	8.0
170	171	0.0
94	95	8.0
163	162	8.0
162	161	8.0
160	161	8.0
174	160	8.0
174	159	8.0
159	158	8.0
158	157	8.0
156	157	8.0
118	156	8.0
118	119	8.0
119	120	8.0
120	121	8.0
121	122	8.0
122	123	8.0
123	124	8.0
124	125	12.0
125	126	8.0
126	127	8.0
127	20	8.0
127	128	8.0
124	29	8.0
153	128	14.422205101855956
20	129	8.0
29	30	8.0
30	31	8.0
30	28	12.0
20	19	8.0
153	154	8.0
19	18	8.0
19	130	8.0
154	152	8.0
18	131	8.0
152	155	8.0
18	17	8.0
17	16	8.0
28	27	11.313708498984761
27	26	8.0
17	132	8.0
133	132	14.422205101855956
155	151	8.0
133	134	8.0
134	268	8.0
269	268	8.0
134	135	8.0
135	136	8.0
26	25	8.0
150	151	8.0
25	21	8.0
150	176	8.0
176	175	8.0
21	24	8.0
24	22	8.0
175	180	8.0
180	181	8.0
180	179	8.0
181	182	8.0
22	23	8.0
182	183	8.0
183	184	8.0
184	186	8.0
186	185	8.0
109	107	8.0
80	88	8.246211251235321
89	88	8.94427190999916
91	92	12.165525060596439
