280
259	228.0	125.0
260	220.0	125.0
261	212.0	117.0
262	204.0	109.0
263	196.0	101.0
264	188.0	93.0
265	180.0	93.0
266	180.0	101.0
267	180.0	109.0
268	180.0	117.0
269	180.0	125.0
270	196.0	145.0
271	204.0	145.0
272	212.0	145.0
273	220.0	145.0
274	228.0	145.0
275	236.0	145.0
276	246.0	141.0
277	252.0	125.0
278	260.0	129.0
279	280.0	133.0
242	241	8.0
241	240	8.94427190999916
240	239	8.0
239	238	8.0
238	237	8.0
237	236	8.0
236	235	8.0
235	234	8.0
234	233	8.0
233	232	8.0
232	231	8.0
231	230	8.0
230	245	8.0
245	244	8.0
244	243	8.0
243	246	8.94427190999916
246	249	8.94427190999916
249	250	8.0
250	229	8.0
229	228	8.0
228	227	8.0
227	226	8.0
226	225	8.0
225	224	8.0
224	223	8.0
223	222	11.313708498984761
222	221	16.0
221	220	8.0
220	219	8.0
219	218	8.0
218	217	8.0
217	216	8.0
216	215	8.0
215	214	8.0
214	213	8.0
213	212	8.0
212	211	8.0
211	210	8.0
210	209	8.0
209	208	8.0
208	251	8.0
251	254	8.0
254	253	8.0
253	252	8.0
252	207	8.0
207	206	8.0
206	205	8.94427190999916
205	204	11.313708498984761
204	203	11.313708498984761
203	202	11.313708498984761
202	201	11.313708498984761
201	200	8.94427190999916
200	197	8.0
197	196	8.0
196	195	8.0
195	194	8.0
194	193	8.0
193	192	16.492422502470642
192	191	17.08800749063506
191	190	14.0
190	189	12.0
189	188	8.0
188	187	8.0
187	186	12.649110640673518
186	185	8.0
185	184	11.313708498984761
184	183	8.0
183	182	8.0
182	181	8.0
181	180	8.0
180	175	8.0
175	179	11.313708498984761
179	178	8.94427190999916
178	149	21.540659228538015
149	177	16.492422502470642
177	176	8.94427190999916
176	150	8.0
150	151	8.0
151	155	8.0
155	152	8.0
152	154	8.0
154	153	8.0
153	128	14.422205101855956
128	129	8.0
129	130	8.0
130	19	8.0
19	20	8.0
20	127	8.0
127	126	8.0
126	125	8.0
125	29	14.422205101855956
29	124	8.0
124	123	8.0
123	122	8.0
122	121	8.0
121	120	8.0
120	119	8.0
119	118	8.0
118	156	8.0
156	157	8.0
157	158	8.0
158	159	8.0
159	174	8.0
174	160	8.0
160	161	8.0
161	162	8.0
162	163	8.0
163	164	8.0
164	165	14.422205101855956
165	166	12.0
166	167	8.0
167	168	14.422205101855956
168	169	8.94427190999916
169	171	8.0
171	170	0.0
170	172	16.0
172	173	11.313708498984761
173	106	16.0
106	105	8.0
105	104	8.0
104	103	8.0
103	102	8.0
102	101	8.0
101	100	8.0
100	99	8.0
99	98	12.165525060596439
98	97	13.416407864998739
97	96	8.0
96	95	8.0
95	94	8.0
94	93	8.0
93	92	8.0
92	91	12.165525060596439
91	90	8.0
90	89	8.0
89	88	8.94427190999916
88	108	8.0
108	107	8.246211251235321
107	109	8.0
109	110	8.0
110	113	8.0
113	114	8.0
114	116	8.0
116	115	10.0
115	85	8.0
85	84	8.246211251235321
84	83	8.0
83	86	8.0
86	112	8.0
112	111	10.0
111	87	8.0
87	82	8.246211251235321
82	81	8.0
81	80	8.0
80	79	8.0
79	78	8.94427190999916
78	77	16.492422502470642
77	76	8.0
76	75	11.313708498984761
75	74	8.0
74	73	8.0
73	72	8.0
72	71	8.0
71	70	8.0
70	69	8.0
69	68	12.0
68	67	8.0
67	66	12.0
66	65	11.313708498984761
65	64	8.0
64	63	8.0
63	57	16.0
57	56	8.0
56	55	8.0
55	54	8.0
54	53	8.0
53	52	8.0
52	51	8.0
51	50	8.0
50	49	8.0
49	48	8.0
48	47	8.0
47	46	8.0
46	45	8.0
45	44	8.0
44	43	8.0
43	58	8.0
58	62	14.0
62	61	8.0
61	117	8.246211251235321
117	60	8.0
60	59	8.0
59	42	8.0
42	41	8.0
41	40	8.0
40	39	8.0
39	38	8.0
38	37	8.0
37	36	8.0
36	35	8.94427190999916
35	34	8.0
34	33	16.0
33	32	12.806248474865697
32	31	14.560219778561036
31	30	8.0
30	28	12.0
28	27	11.313708498984761
27	26	8.0
26	25	8.0
25	21	8.0
21	24	8.0
24	22	8.0
22	23	8.0
23	13	16.0
13	14	11.313708498984761
14	12	8.0
12	11	8.0
11	10	8.0
10	9	8.0
9	8	11.313708498984761
8	7	8.0
7	6	8.0
6	5	15.620499351813308
5	4	10.0
4	3	16.0
3	276	10.0
276	275	10.770329614269007
275	274	8.0
274	273	8.0
273	272	8.0
272	271	8.0
271	270	8.0
270	15	8.0
15	16	16.0
16	17	8.0
17	18	8.0
18	131	8.0
131	132	8.0
132	133	14.422205101855956
133	269	8.0
269	268	8.0
268	134	8.0
134	135	8.0
135	267	8.0
267	266	8.0
266	136	8.0
136	137	8.0
137	138	8.0
138	148	8.94427190999916
148	147	8.94427190999916
147	146	8.0
146	145	8.0
145	144	8.0
144	198	8.0
198	199	8.0
199	143	8.0
143	142	8.0
142	141	8.0
141	140	8.0
140	139	8.0
139	265	8.0
265	264	8.0
264	263	11.313708498984761
263	262	11.313708498984761
262	261	11.313708498984761
261	260	11.313708498984761
260	259	8.0
259	258	8.0
258	257	8.0
257	256	8.0
256	255	8.0
255	248	16.0
248	247	11.313708498984761
247	277	17.88854381999832
277	278	8.94427190999916
278	2	10.770329614269007
2	279	10.0
279	1	8.94427190999916
1	0	20.0
