280
259	228.0	125.0
260	220.0	125.0
261	212.0	117.0
262	204.0	109.0
263	196.0	101.0
264	188.0	93.0
265	180.0	93.0
266	180.0	101.0
267	180.0	109.0
268	180.0	117.0
269	180.0	125.0
270	196.0	145.0
271	204.0	145.0
272	212.0	145.0
273	220.0	145.0
274	228.0	145.0
275	236.0	145.0
276	246.0	141.0
277	252.0	125.0
278	260.0	129.0
279	280.0	133.0
241	242	8.0
242	243	8.94427190999916
243	240	8.0
240	239	8.0
239	238	8.0
238	237	8.0
237	236	8.0
236	235	8.0
235	234	8.0
234	233	8.0
233	232	8.0
232	231	8.0
231	230	8.0
230	245	8.0
245	244	8.0
244	246	8.94427190999916
246	249	8.94427190999916
249	250	8.0
250	229	8.0
229	228	8.0
228	227	8.0
227	226	8.0
226	225	8.0
225	224	8.0
224	223	8.0
223	222	11.313708498984761
222	221	16.0
221	220	8.0
220	219	8.0
219	216	8.0
216	215	8.0
215	214	8.0
214	213	8.0
213	212	8.0
212	211	8.0
211	210	8.0
210	209	8.0
209	206	8.0
206	207	8.0
207	208	8.0
208	251	8.0
251	254	8.0
254	255	8.0
255	256	8.0
256	257	8.0
257	258	8.0
258	259	8.0
259	260	8.0
260	261	11.313708498984761
261	262	11.313708498984761
262	263	11.313708498984761
263	264	11.313708498984761
264	265	8.0
265	139	8.0
139	140	8.0
140	141	8.0
141	142	8.0
142	143	8.0
143	199	8.0
199	200	8.0
200	195	8.0
195	194	8.0
194	193	8.0
193	196	8.0
196	197	8.0
197	198	8.0
198	144	8.0
144	145	8.0
145	146	8.0
146	147	8.0
147	138	8.0
138	137	8.0
137	136	8.0
136	266	8.0
266	267	8.0
267	135	8.0
135	134	8.0
134	268	8.0
268	269	8.0
269	133	8.0
133	132	14.422205101855956
132	17	8.0
17	18	8.0
18	131	8.0
131	130	8.0
130	19	8.0
19	20	8.0
20	127	8.0
127	128	8.0
128	153	14.422205101855956
153	154	8.0
154	152	8.0
152	155	8.0
155	151	8.0
151	150	8.0
150	176	8.0
176	175	8.0
175	180	8.0
180	181	8.0
181	182	8.0
182	183	8.0
183	184	8.0
184	186	8.0
186	164	20.396078054371138
164	163	8.0
163	162	8.0
162	161	8.0
161	160	8.0
160	174	8.0
174	159	8.0
159	158	8.0
158	157	8.0
157	156	8.0
156	118	8.0
118	119	8.0
119	120	8.0
120	121	8.0
121	122	8.0
122	123	8.0
123	124	8.0
124	29	8.0
29	30	8.0
30	31	8.0
31	32	14.560219778561036
32	33	12.806248474865697
33	34	16.0
34	38	8.94427190999916
38	39	8.0
39	40	8.0
40	41	8.0
41	42	8.0
42	59	8.0
59	60	8.0
60	117	8.0
117	61	8.246211251235321
61	62	8.0
62	58	14.0
58	57	8.0
57	56	8.0
56	55	8.0
55	44	8.0
44	45	8.0
45	54	8.0
54	53	8.0
53	52	8.0
52	51	8.0
51	50	8.0
50	49	8.0
49	48	8.0
