280
259	228.0	125.0
260	220.0	125.0
261	212.0	117.0
262	204.0	109.0
263	196.0	101.0
264	188.0	93.0
265	180.0	93.0
266	180.0	101.0
267	180.0	109.0
268	180.0	117.0
269	180.0	125.0
270	196.0	145.0
271	204.0	145.0
272	212.0	145.0
273	220.0	145.0
274	228.0	145.0
275	236.0	145.0
276	246.0	141.0
277	252.0	125.0
278	260.0	129.0
279	280.0	133.0
112	86	8.0
113	112	8.0
113	114	8.0
114	116	8.0
110	113	8.0
83	82	8.0
109	110	8.0
115	85	8.0
82	81	8.0
110	111	8.246211251235321
107	109	8.0
103	107	8.0
111	87	8.0
103	104	8.0
81	80	8.0
107	108	8.246211251235321
108	88	8.0
104	105	8.0
89	88	8.94427190999916
105	106	8.0
90	89	8.0
79	80	8.0
105	172	8.0
102	103	8.0
83	84	8.0
100	101	8.0
100	99	8.0
84	64	8.0
64	63	8.0
169	168	8.94427190999916
116	117	8.0
171	169	8.0
117	60	8.0
64	65	8.0
117	61	8.246211251235321
171	170	0.0
60	59	8.0
59	42	8.0
61	62	8.0
42	41	8.0
41	40	8.0
40	39	8.0
39	38	8.0
38	37	8.0
37	36	8.0
85	84	8.246211251235321
86	83	8.0
102	101	8.0
100	168	8.94427190999916
